계산방식,전략id,신호종목,실행상품코드,방향,진입ma,청산ma,추세ma,거래수,정상청산수,마감1519청산수,최대동시open,승률_pct,평균순수익률_pct,중앙순수익률_pct,평균보유분,최악거래_pct,최고거래_pct,누적복리손익,최종복리자본,누적복리수익률_pct,mdd_pct
KRX_CONTINUOUS_AFTERNOON,DS004616,SK하이닉스,0193T0,LONG,3/30,20/30,5,122,73,49,3,29.51,-0.5818,-0.6469,19.51,-7.4859,9.3323,-534866,465134,-53.4866,-54.0844
KRX_CONTINUOUS_AFTERNOON,DS001051,삼성전자,0193L0,SHORT,3/10,5/10,NONE,294,261,33,3,34.69,-0.2522,-0.3833,10.00,-6.0784,5.9636,-534956,465044,-53.4956,-54.0229
KRX_CONTINUOUS_AFTERNOON,DS001473,삼성전자,0193W0,LONG,3/5,3/20,10,235,208,27,7,24.68,-0.3153,-0.5349,11.97,-3.2587,4.3515,-535171,464829,-53.5171,-59.6493
KRX_CONTINUOUS_AFTERNOON,DS001931,SK하이닉스,0193T0,LONG,3/5,5/20,30,204,164,40,6,30.39,-0.3550,-0.5939,15.75,-9.6270,6.4940,-535246,464754,-53.5246,-59.6450
KRX_CONTINUOUS_AFTERNOON,DS004089,SK하이닉스,0193T0,LONG,10/20,10/30,10,125,74,51,4,30.40,-0.5791,-0.7461,19.81,-8.4049,8.8159,-535928,464072,-53.5928,-54.9712
KRX_CONTINUOUS_AFTERNOON,DS003416,SK하이닉스,0193T0,LONG,3/10,5/30,5,227,152,75,4,31.28,-0.3022,-0.5313,19.04,-5.5602,9.8535,-538112,461888,-53.8112,-56.8050
KRX_CONTINUOUS_AFTERNOON,DS000993,삼성전자,0193W0,LONG,3/5,5/10,10,235,215,20,5,27.66,-0.3227,-0.4260,9.20,-2.9426,3.6276,-539485,460515,-53.9485,-55.9381
KRX_CONTINUOUS_AFTERNOON,DS004448,삼성전자,0193W0,LONG,5/10,20/30,5,252,140,112,6,39.29,-0.2732,-0.2819,22.52,-10.2325,8.3877,-541408,458592,-54.1408,-60.9836
KRX_CONTINUOUS_AFTERNOON,DS002972,삼성전자,0193L0,SHORT,3/10,3/30,5,224,156,68,6,31.70,-0.3126,-0.5165,19.35,-11.1014,9.9642,-541610,458390,-54.1610,-54.3971
KRX_CONTINUOUS_AFTERNOON,DS002505,SK하이닉스,0193T0,LONG,5/10,10/20,10,116,83,33,3,25.86,-0.6630,-0.5815,15.59,-5.6824,4.6442,-545349,454651,-54.5349,-56.6894
KRX_CONTINUOUS_AFTERNOON,DS004028,삼성전자,0193L0,SHORT,3/20,10/30,5,148,87,61,4,31.76,-0.4947,-0.4567,24.04,-18.6449,5.0239,-547457,452543,-54.7457,-58.1214
KRX_CONTINUOUS_AFTERNOON,DS004063,삼성전자,0193W0,LONG,5/20,10/30,NONE,156,93,63,4,29.49,-0.4729,-0.4630,22.13,-9.1593,7.6623,-548960,451040,-54.8960,-58.4640
KRX_CONTINUOUS_AFTERNOON,DS004135,SK하이닉스,0193T0,LONG,3/30,10/30,NONE,140,87,53,4,30.00,-0.5335,-0.5125,19.18,-8.4220,9.3323,-550730,449270,-55.0730,-55.1825
KRX_CONTINUOUS_AFTERNOON,DS002504,SK하이닉스,0193T0,LONG,5/10,10/20,5,225,153,72,4,32.44,-0.3303,-0.4447,17.27,-6.5098,9.0216,-551317,448683,-55.1317,-59.0710
KRX_CONTINUOUS_AFTERNOON,DS002551,SK하이닉스,0193T0,LONG,3/20,10/20,NONE,185,139,46,3,27.03,-0.4068,-0.5868,14.82,-5.6824,7.4106,-551473,448527,-55.1473,-55.7223
KRX_CONTINUOUS_AFTERNOON,DS001495,SK하이닉스,0193T0,LONG,3/10,3/20,NONE,262,204,58,5,27.10,-0.2894,-0.5653,12.93,-5.5602,8.1426,-552097,447903,-55.2097,-57.8527
KRX_CONTINUOUS_AFTERNOON,DS002456,SK하이닉스,0193T0,LONG,3/10,10/20,5,227,154,73,4,32.60,-0.3197,-0.4717,17.52,-5.6824,8.3068,-552432,447568,-55.2432,-56.3063
KRX_CONTINUOUS_AFTERNOON,DS004507,삼성전자,0193L0,SHORT,3/20,20/30,NONE,185,101,84,5,35.68,-0.4029,-0.2857,23.57,-11.9063,6.5217,-555886,444114,-55.5886,-63.8506
KRX_CONTINUOUS_AFTERNOON,DS004366,삼성전자,0193L0,SHORT,3/5,20/30,20,257,151,106,9,35.41,-0.2729,-0.3726,22.16,-4.4549,6.5217,-558169,441831,-55.8169,-63.2381
KRX_CONTINUOUS_AFTERNOON,DS001450,SK하이닉스,0193T0,LONG,3/5,3/20,20,211,183,28,6,25.59,-0.3698,-0.5756,12.82,-7.7187,8.1426,-559616,440384,-55.9616,-58.8516
KRX_CONTINUOUS_AFTERNOON,DS003464,SK하이닉스,0193T0,LONG,5/10,5/30,5,225,153,72,4,31.11,-0.3247,-0.5313,18.65,-9.7602,10.5784,-560712,439288,-56.0712,-59.9042
KRX_CONTINUOUS_AFTERNOON,DS001930,SK하이닉스,0193T0,LONG,3/5,5/20,20,211,179,32,6,27.96,-0.3707,-0.6028,14.69,-7.3828,6.7310,-561940,438060,-56.1940,-59.0488
KRX_CONTINUOUS_AFTERNOON,DS002984,SK하이닉스,0193T0,LONG,5/10,3/30,5,225,161,64,4,28.44,-0.3302,-0.5220,16.02,-9.7602,10.5784,-562124,437876,-56.2124,-60.2196
KRX_CONTINUOUS_AFTERNOON,DS004615,SK하이닉스,0193T0,LONG,3/30,20/30,NONE,140,85,55,4,29.29,-0.5511,-0.5995,18.46,-7.4859,9.3323,-564874,435126,-56.4874,-57.7767
KRX_CONTINUOUS_AFTERNOON,DS003872,삼성전자,0193W0,LONG,3/5,10/30,5,208,114,94,6,33.65,-0.3514,-0.4294,24.72,-9.6806,8.6366,-565500,434500,-56.5500,-58.9545
KRX_CONTINUOUS_AFTERNOON,DS002527,삼성전자,0193W0,LONG,5/10,10/20,NONE,274,182,92,5,31.39,-0.2746,-0.3376,18.46,-10.2325,7.3013,-567167,432833,-56.7167,-62.6574
KRX_CONTINUOUS_AFTERNOON,DS001532,삼성전자,0193L0,SHORT,3/10,3/20,5,224,178,46,4,34.38,-0.3487,-0.4411,15.53,-11.1014,7.6341,-567804,432196,-56.7804,-57.3125
KRX_CONTINUOUS_AFTERNOON,DS002071,SK하이닉스,0193T0,LONG,3/20,5/20,NONE,185,149,36,3,26.49,-0.4286,-0.7224,13.17,-6.3377,6.1932,-568187,431813,-56.8187,-57.1416
KRX_CONTINUOUS_AFTERNOON,DS002985,SK하이닉스,0193T0,LONG,5/10,3/30,10,116,85,31,3,23.28,-0.7090,-0.6745,14.86,-7.4899,5.4794,-571334,428666,-57.1334,-59.8045
KRX_CONTINUOUS_AFTERNOON,DS003031,SK하이닉스,0193T0,LONG,3/20,3/30,NONE,185,142,43,5,21.62,-0.4281,-0.6755,14.10,-7.4899,8.9445,-572590,427410,-57.2590,-57.2590
KRX_CONTINUOUS_AFTERNOON,DS002023,SK하이닉스,0193T0,LONG,5/10,5/20,NONE,244,183,61,3,30.33,-0.3315,-0.5167,14.51,-5.5602,7.2251,-573976,426024,-57.3976,-61.1584
KRX_CONTINUOUS_AFTERNOON,DS001975,SK하이닉스,0193T0,LONG,3/10,5/20,NONE,262,195,67,6,30.15,-0.3010,-0.5737,15.32,-5.5756,6.7310,-574771,425229,-57.4771,-59.8628
KRX_CONTINUOUS_AFTERNOON,DS002528,삼성전자,0193W0,LONG,5/10,10/20,5,252,166,86,5,30.16,-0.3135,-0.3664,17.67,-10.2325,7.3013,-576714,423286,-57.6714,-61.9342
KRX_CONTINUOUS_AFTERNOON,DS004508,삼성전자,0193L0,SHORT,3/20,20/30,5,148,81,67,4,33.78,-0.5490,-0.3920,23.07,-11.9063,6.0829,-577849,422151,-57.7849,-60.7326
KRX_CONTINUOUS_AFTERNOON,DS003873,삼성전자,0193W0,LONG,3/5,10/30,10,235,150,85,9,30.64,-0.3323,-0.4365,22.44,-6.3943,5.1364,-578685,421315,-57.8685,-67.6468
KRX_CONTINUOUS_AFTERNOON,DS003897,SK하이닉스,0193T0,LONG,3/10,10/30,10,123,69,54,4,30.89,-0.6665,-0.6809,19.88,-8.1143,4.7276,-579648,420352,-57.9648,-59.7490
KRX_CONTINUOUS_AFTERNOON,DS004332,SK하이닉스,0193T0,LONG,3/5,20/30,50,223,160,63,6,38.12,-0.3576,-0.3861,18.86,-9.2100,6.6441,-580343,419657,-58.0343,-65.6108
KRX_CONTINUOUS_AFTERNOON,DS001928,SK하이닉스,0193T0,LONG,3/5,5/20,5,229,169,60,5,33.19,-0.3465,-0.6027,15.78,-9.2100,6.7310,-581646,418354,-58.1646,-58.1646
KRX_CONTINUOUS_AFTERNOON,DS002888,SK하이닉스,0193T0,LONG,3/5,3/30,5,229,159,70,5,31.00,-0.3429,-0.6115,16.95,-9.2100,9.8535,-584444,415556,-58.4444,-58.4444
KRX_CONTINUOUS_AFTERNOON,DS004040,SK하이닉스,0193T0,LONG,5/20,10/30,5,152,88,64,5,30.92,-0.5300,-0.7771,20.85,-8.4220,9.3323,-584794,415206,-58.4794,-58.4794
KRX_CONTINUOUS_AFTERNOON,DS004331,SK하이닉스,0193T0,LONG,3/5,20/30,30,204,157,47,7,35.78,-0.4019,-0.3837,17.49,-7.4859,6.7841,-585773,414227,-58.5773,-63.2852
KRX_CONTINUOUS_AFTERNOON,DS003008,삼성전자,0193W0,LONG,5/10,3/30,5,252,176,76,6,28.97,-0.3241,-0.5042,16.47,-10.2325,7.2702,-585925,414075,-58.5925,-64.7171
KRX_CONTINUOUS_AFTERNOON,DS004387,SK하이닉스,0197X0,SHORT,3/10,20/30,NONE,267,168,99,6,44.19,-0.2771,-0.2000,22.64,-9.0186,10.3109,-586560,413440,-58.6560,-63.1192
KRX_CONTINUOUS_AFTERNOON,DS001580,삼성전자,0193L0,SHORT,5/10,3/20,5,247,198,49,5,32.39,-0.3295,-0.3834,14.75,-10.5939,7.6341,-587452,412548,-58.7452,-60.4154
KRX_CONTINUOUS_AFTERNOON,DS003465,SK하이닉스,0193T0,LONG,5/10,5/30,10,116,84,32,3,25.00,-0.7403,-0.7630,16.72,-7.4899,4.6167,-587617,412383,-58.7617,-61.8752
KRX_CONTINUOUS_AFTERNOON,DS003885,삼성전자,0193L0,SHORT,3/5,10/30,10,263,174,89,8,30.80,-0.2798,-0.4822,22.65,-10.8484,10.5897,-588437,411563,-58.8437,-59.4073
KRX_CONTINUOUS_AFTERNOON,DS001965,삼성전자,0193L0,SHORT,3/5,5/20,10,263,200,63,8,30.42,-0.3139,-0.4606,15.92,-10.8484,8.4022,-589406,410594,-58.9406,-60.2646
KRX_CONTINUOUS_AFTERNOON,DS003488,삼성전자,0193W0,LONG,5/10,5/30,5,252,165,87,6,30.16,-0.3258,-0.4668,18.81,-10.2325,8.3877,-593262,406738,-59.3262,-64.9403
KRX_CONTINUOUS_AFTERNOON,DS002935,SK하이닉스,0193T0,LONG,3/10,3/30,NONE,262,186,76,6,28.24,-0.3066,-0.5587,16.23,-6.4856,9.8535,-593615,406385,-59.3615,-62.9095
KRX_CONTINUOUS_AFTERNOON,DS001485,삼성전자,0193L0,SHORT,3/5,3/20,10,263,219,44,8,29.28,-0.3209,-0.4572,13.89,-10.8484,7.6341,-594337,405663,-59.4337,-59.6058
KRX_CONTINUOUS_AFTERNOON,DS003920,삼성전자,0193W0,LONG,3/10,10/30,5,226,118,108,5,33.19,-0.3539,-0.4402,25.25,-9.4579,8.3877,-598149,401851,-59.8149,-66.2825
KRX_CONTINUOUS_AFTERNOON,DS002411,SK하이닉스,0193T0,LONG,3/5,10/20,30,204,155,49,6,33.82,-0.4148,-0.4645,15.76,-9.6270,7.1573,-598220,401780,-59.8220,-65.9435
KRX_CONTINUOUS_AFTERNOON,DS003919,삼성전자,0193W0,LONG,3/10,10/30,NONE,296,156,140,7,34.46,-0.2609,-0.4060,24.94,-9.4579,8.5565,-603494,396506,-60.3494,-69.9087
KRX_CONTINUOUS_AFTERNOON,DS004041,SK하이닉스,0193T0,LONG,5/20,10/30,10,128,73,55,4,28.13,-0.6783,-0.8080,21.23,-8.4220,9.3323,-604164,395836,-60.4164,-60.5995
KRX_CONTINUOUS_AFTERNOON,DS000499,SK하이닉스,0197X0,SHORT,3/5,3/10,NONE,493,430,63,6,34.89,-0.1626,-0.3351,10.71,-8.4114,8.0483,-604413,395587,-60.4413,-62.1184
KRX_CONTINUOUS_AFTERNOON,DS003945,SK하이닉스,0193T0,LONG,5/10,10/30,10,116,73,43,3,26.72,-0.7748,-0.7141,20.25,-7.4899,4.7276,-605861,394139,-60.5861,-62.7897
KRX_CONTINUOUS_AFTERNOON,DS002983,SK하이닉스,0193T0,LONG,5/10,3/30,NONE,244,173,71,4,28.28,-0.3470,-0.5175,16.34,-9.7602,10.5784,-607990,392010,-60.7990,-64.2709
KRX_CONTINUOUS_AFTERNOON,DS003852,SK하이닉스,0193T0,LONG,3/5,10/30,50,223,148,75,6,34.08,-0.3789,-0.4965,19.67,-9.2100,8.6115,-609081,390919,-60.9081,-66.5119
KRX_CONTINUOUS_AFTERNOON,DS003851,SK하이닉스,0193T0,LONG,3/5,10/30,30,204,151,53,6,32.35,-0.4244,-0.5091,17.72,-9.6270,8.6115,-610160,389840,-61.0160,-64.3127
KRX_CONTINUOUS_AFTERNOON,DS002503,SK하이닉스,0193T0,LONG,5/10,10/20,NONE,244,165,79,4,31.97,-0.3617,-0.4438,17.57,-6.5098,9.0216,-611307,388693,-61.1307,-63.2913
KRX_CONTINUOUS_AFTERNOON,DS003463,SK하이닉스,0193T0,LONG,5/10,5/30,NONE,244,165,79,4,31.15,-0.3470,-0.5311,18.81,-9.7602,10.5784,-611707,388293,-61.1707,-64.6542
KRX_CONTINUOUS_AFTERNOON,DS003511,SK하이닉스,0193T0,LONG,3/20,5/30,NONE,185,132,53,5,24.32,-0.4788,-0.7337,17.18,-7.4899,8.9445,-615544,384456,-61.5544,-61.6112
KRX_CONTINUOUS_AFTERNOON,DS003487,삼성전자,0193W0,LONG,5/10,5/30,NONE,274,179,95,6,30.29,-0.3093,-0.4482,19.54,-10.2325,8.3877,-615576,384424,-61.5576,-68.2102
KRX_CONTINUOUS_AFTERNOON,DS003007,삼성전자,0193W0,LONG,5/10,3/30,NONE,274,190,84,6,29.93,-0.3176,-0.4689,17.50,-10.2325,7.2702,-616902,383098,-61.6902,-68.6832
KRX_CONTINUOUS_AFTERNOON,DS003415,SK하이닉스,0193T0,LONG,3/10,5/30,NONE,262,172,90,6,30.92,-0.3270,-0.5645,18.79,-6.4856,9.8535,-618921,381079,-61.8921,-63.9600
KRX_CONTINUOUS_AFTERNOON,DS003993,SK하이닉스,0193T0,LONG,3/20,10/30,10,134,77,57,5,28.36,-0.6703,-0.7274,20.82,-8.4220,8.9445,-619308,380692,-61.9308,-62.0011
KRX_CONTINUOUS_AFTERNOON,DS002455,SK하이닉스,0193T0,LONG,3/10,10/20,NONE,262,178,84,5,32.06,-0.3383,-0.5268,17.14,-5.6824,8.3068,-621962,378038,-62.1962,-62.3640
KRX_CONTINUOUS_AFTERNOON,DS003020,삼성전자,0193L0,SHORT,5/10,3/30,5,247,169,78,6,31.17,-0.3617,-0.3614,18.80,-10.5939,8.0181,-623581,376419,-62.3581,-62.7529
KRX_CONTINUOUS_AFTERNOON,DS002419,SK하이닉스,0197X0,SHORT,3/5,10/20,NONE,493,363,130,8,39.96,-0.1427,-0.2615,18.88,-7.9597,10.7983,-623939,376061,-62.3939,-67.1844
KRX_CONTINUOUS_AFTERNOON,DS001459,SK하이닉스,0197X0,SHORT,3/5,3/20,NONE,493,384,109,8,36.71,-0.1530,-0.3791,16.40,-8.3132,8.7711,-626708,373292,-62.6708,-65.8376
KRX_CONTINUOUS_AFTERNOON,DS001449,SK하이닉스,0193T0,LONG,3/5,3/20,10,220,186,34,6,26.36,-0.4256,-0.6054,11.79,-9.2100,7.1888,-626793,373207,-62.6793,-65.4687
KRX_CONTINUOUS_AFTERNOON,DS002408,SK하이닉스,0193T0,LONG,3/5,10/20,5,229,157,72,5,34.93,-0.3878,-0.4646,17.88,-9.2100,8.3068,-627449,372551,-62.7449,-62.7449
KRX_CONTINUOUS_AFTERNOON,DS004330,SK하이닉스,0193T0,LONG,3/5,20/30,20,211,157,54,6,34.12,-0.4352,-0.5057,18.24,-7.4859,6.7841,-628472,371528,-62.8472,-64.3360
KRX_CONTINUOUS_AFTERNOON,DS004039,SK하이닉스,0193T0,LONG,5/20,10/30,NONE,155,89,66,6,30.32,-0.5855,-0.7828,21.21,-8.4220,9.3323,-630872,369128,-63.0872,-63.0872
KRX_CONTINUOUS_AFTERNOON,DS003368,SK하이닉스,0193T0,LONG,3/5,5/30,5,229,150,79,5,31.88,-0.3870,-0.5257,19.02,-9.2100,9.8535,-630990,369010,-63.0990,-63.0990
KRX_CONTINUOUS_AFTERNOON,DS004521,SK하이닉스,0193T0,LONG,5/20,20/30,10,128,71,57,4,25.78,-0.7358,-0.8688,20.62,-8.0265,9.3323,-631627,368373,-63.1627,-63.2814
KRX_CONTINUOUS_AFTERNOON,DS004567,SK하이닉스,0193T0,LONG,10/20,20/30,NONE,135,75,60,3,26.67,-0.6986,-0.7123,20.40,-7.0489,8.8159,-632721,367279,-63.2721,-63.2721
KRX_CONTINUOUS_AFTERNOON,DS004569,SK하이닉스,0193T0,LONG,10/20,20/30,10,125,74,51,3,24.80,-0.7617,-0.7123,19.95,-7.0489,8.8159,-632773,367227,-63.2773,-63.2773
KRX_CONTINUOUS_AFTERNOON,DS002924,삼성전자,0193L0,SHORT,3/5,3/30,5,231,162,69,5,30.74,-0.3800,-0.5521,18.58,-13.3555,9.9642,-632815,367185,-63.2815,-64.5295
KRX_CONTINUOUS_AFTERNOON,DS002412,SK하이닉스,0193T0,LONG,3/5,10/20,50,223,158,65,6,33.18,-0.4212,-0.5129,16.77,-9.2100,5.3666,-635374,364626,-63.5374,-67.3624
KRX_CONTINUOUS_AFTERNOON,DS002060,삼성전자,0193L0,SHORT,5/10,5/20,5,247,183,64,5,35.22,-0.3694,-0.3500,17.02,-10.5939,8.4022,-636660,363340,-63.6660,-66.6888
KRX_CONTINUOUS_AFTERNOON,DS000523,삼성전자,0193L0,SHORT,3/5,3/10,NONE,531,470,61,6,31.64,-0.1744,-0.3174,9.61,-7.0150,6.7095,-637147,362853,-63.7147,-65.7204
KRX_CONTINUOUS_AFTERNOON,DS003452,삼성전자,0193L0,SHORT,3/10,5/30,5,224,143,81,6,33.93,-0.4011,-0.5126,22.38,-12.0595,9.7296,-637690,362310,-63.7690,-65.8347
KRX_CONTINUOUS_AFTERNOON,DS004015,삼성전자,0193W0,LONG,3/20,10/30,NONE,195,115,80,5,30.26,-0.4738,-0.4668,23.05,-9.7361,7.6623,-638007,361993,-63.8007,-66.2301
KRX_CONTINUOUS_AFTERNOON,DS002410,SK하이닉스,0193T0,LONG,3/5,10/20,20,211,168,43,6,29.38,-0.4534,-0.5057,14.18,-7.9425,7.9681,-638312,361688,-63.8312,-63.8312
KRX_CONTINUOUS_AFTERNOON,DS000031,삼성전자,0193W0,LONG,3/5,3/5,NONE,523,493,30,2,26.39,-0.1909,-0.2835,4.27,-2.2716,8.6366,-640445,359555,-64.0445,-65.5627
KRX_CONTINUOUS_AFTERNOON,DS000019,SK하이닉스,0197X0,SHORT,3/5,3/5,NONE,493,461,32,2,31.24,-0.2025,-0.3034,4.82,-3.5970,5.5857,-642466,357534,-64.2466,-65.5227
KRX_CONTINUOUS_AFTERNOON,DS003896,SK하이닉스,0193T0,LONG,3/10,10/30,5,227,123,104,4,35.68,-0.4034,-0.5057,22.10,-8.1143,9.8535,-643296,356704,-64.3296,-64.3296
KRX_CONTINUOUS_AFTERNOON,DS002012,삼성전자,0193L0,SHORT,3/10,5/20,5,224,165,59,5,33.93,-0.4165,-0.5157,18.34,-13.2992,8.4022,-643932,356068,-64.3932,-66.7425
KRX_CONTINUOUS_AFTERNOON,DS004473,SK하이닉스,0193T0,LONG,3/20,20/30,10,134,75,59,4,26.12,-0.7269,-0.8626,20.74,-7.4899,8.9445,-644381,355619,-64.4381,-64.4381
KRX_CONTINUOUS_AFTERNOON,DS002889,SK하이닉스,0193T0,LONG,3/5,3/30,10,220,166,54,6,30.45,-0.4393,-0.5843,15.53,-9.2100,6.4216,-645180,354820,-64.5180,-67.1678
KRX_CONTINUOUS_AFTERNOON,DS000979,SK하이닉스,0197X0,SHORT,3/5,5/10,NONE,493,422,71,6,38.74,-0.1777,-0.2857,11.88,-8.7366,8.7711,-646435,353565,-64.6435,-66.4269
KRX_CONTINUOUS_AFTERNOON,DS002492,삼성전자,0193L0,SHORT,3/10,10/20,5,224,151,73,5,33.93,-0.4095,-0.4205,20.83,-13.2826,9.0934,-646522,353478,-64.6522,-67.6874
KRX_CONTINUOUS_AFTERNOON,DS002540,삼성전자,0193L0,SHORT,5/10,10/20,5,247,168,79,5,34.41,-0.3678,-0.3743,20.05,-10.5939,9.0934,-647779,352221,-64.7779,-68.0999
KRX_CONTINUOUS_AFTERNOON,DS001929,SK하이닉스,0193T0,LONG,3/5,5/20,10,220,179,41,6,30.00,-0.4530,-0.6476,13.84,-9.2100,6.1932,-648731,351269,-64.8731,-66.9369
KRX_CONTINUOUS_AFTERNOON,DS003992,SK하이닉스,0193T0,LONG,3/20,10/30,5,163,94,69,4,30.67,-0.5916,-0.6767,21.42,-8.4220,8.9445,-649525,350475,-64.9525,-65.3835
KRX_CONTINUOUS_AFTERNOON,DS001951,삼성전자,0193W0,LONG,3/5,5/20,NONE,523,388,135,8,34.23,-0.1611,-0.3257,17.52,-8.7455,8.6366,-652835,347165,-65.2835,-77.7442
KRX_CONTINUOUS_AFTERNOON,DS002444,삼성전자,0193L0,SHORT,3/5,10/20,5,231,162,69,6,33.33,-0.3958,-0.4356,19.05,-14.2768,9.0934,-653377,346623,-65.3377,-65.8329
KRX_CONTINUOUS_AFTERNOON,DS000043,삼성전자,0193L0,SHORT,3/5,3/5,NONE,531,494,37,3,28.63,-0.1962,-0.2603,4.78,-3.2819,3.6402,-653781,346219,-65.3781,-66.1683
KRX_CONTINUOUS_AFTERNOON,DS001579,삼성전자,0193L0,SHORT,5/10,3/20,NONE,273,221,52,5,32.23,-0.3540,-0.3827,15.00,-10.5939,7.6341,-654027,345973,-65.4027,-66.6731
KRX_CONTINUOUS_AFTERNOON,DS004520,SK하이닉스,0193T0,LONG,5/20,20/30,5,152,86,66,4,26.97,-0.6552,-0.8136,20.61,-8.0265,9.3323,-656279,343721,-65.6279,-65.6279
KRX_CONTINUOUS_AFTERNOON,DS004365,삼성전자,0193L0,SHORT,3/5,20/30,10,263,146,117,9,34.22,-0.3660,-0.3726,24.21,-7.2438,8.5942,-660858,339142,-66.0858,-67.6768
KRX_CONTINUOUS_AFTERNOON,DS002409,SK하이닉스,0193T0,LONG,3/5,10/20,10,220,170,50,6,31.36,-0.4654,-0.4684,14.78,-9.2100,7.1573,-661057,338943,-66.1057,-66.3580
KRX_CONTINUOUS_AFTERNOON,DS004425,SK하이닉스,0193T0,LONG,5/10,20/30,10,116,66,50,3,28.45,-0.8986,-0.9388,22.56,-7.4899,6.4456,-663264,336736,-66.3264,-68.3291
KRX_CONTINUOUS_AFTERNOON,DS001484,삼성전자,0193L0,SHORT,3/5,3/20,5,231,184,47,5,31.17,-0.4305,-0.4484,14.72,-13.3555,7.6341,-665771,334229,-66.5771,-66.7047
KRX_CONTINUOUS_AFTERNOON,DS003968,삼성전자,0193W0,LONG,5/10,10/30,5,252,135,117,6,32.94,-0.3988,-0.4179,23.36,-10.2325,8.3877,-672057,327943,-67.2057,-70.3864
KRX_CONTINUOUS_AFTERNOON,DS003369,SK하이닉스,0193T0,LONG,3/5,5/30,10,220,159,61,6,30.45,-0.4698,-0.6245,17.52,-9.2100,7.7730,-672321,327679,-67.2321,-69.8292
KRX_CONTINUOUS_AFTERNOON,DS004519,SK하이닉스,0193T0,LONG,5/20,20/30,NONE,155,88,67,4,27.10,-0.6788,-0.8095,20.60,-8.0265,9.3323,-676199,323801,-67.6199,-67.6199
KRX_CONTINUOUS_AFTERNOON,DS003944,SK하이닉스,0193T0,LONG,5/10,10/30,5,225,122,103,5,33.78,-0.4530,-0.4743,22.09,-9.7602,10.5784,-679285,320715,-67.9285,-68.7864
KRX_CONTINUOUS_AFTERNOON,DS004472,SK하이닉스,0193T0,LONG,3/20,20/30,5,163,92,71,4,27.61,-0.6459,-0.7297,20.64,-8.1338,8.9445,-679851,320149,-67.9851,-68.0785
KRX_CONTINUOUS_AFTERNOON,DS003967,삼성전자,0193W0,LONG,5/10,10/30,NONE,274,143,131,6,33.58,-0.3691,-0.3907,24.34,-10.2325,8.3877,-684564,315436,-68.4564,-72.3931
KRX_CONTINUOUS_AFTERNOON,DS000007,SK하이닉스,0193T0,LONG,3/5,3/5,NONE,480,451,29,2,27.29,-0.2373,-0.3983,4.48,-4.6038,6.2247,-689052,310948,-68.9052,-69.1217
KRX_CONTINUOUS_AFTERNOON,DS003848,SK하이닉스,0193T0,LONG,3/5,10/30,5,229,127,102,5,35.81,-0.4565,-0.4841,21.75,-9.2100,9.8535,-689538,310462,-68.9538,-68.9538
KRX_CONTINUOUS_AFTERNOON,DS003019,삼성전자,0193L0,SHORT,5/10,3/30,NONE,273,189,84,6,30.40,-0.3946,-0.3714,18.86,-10.5939,8.0181,-693557,306443,-69.3557,-69.4574
KRX_CONTINUOUS_AFTERNOON,DS004328,SK하이닉스,0193T0,LONG,3/5,20/30,5,229,131,98,6,37.12,-0.4697,-0.4841,22.27,-9.2100,9.8535,-695003,304997,-69.5003,-69.5003
KRX_CONTINUOUS_AFTERNOON,DS001003,삼성전자,0193L0,SHORT,3/5,5/10,NONE,531,463,68,7,35.78,-0.2105,-0.2805,11.29,-7.1096,6.7124,-700922,299078,-70.0922,-70.4969
KRX_CONTINUOUS_AFTERNOON,DS003404,삼성전자,0193L0,SHORT,3/5,5/30,5,231,155,76,5,30.74,-0.4599,-0.4342,21.17,-13.3555,9.7296,-705558,294442,-70.5558,-71.8376
KRX_CONTINUOUS_AFTERNOON,DS003859,SK하이닉스,0197X0,SHORT,3/5,10/30,NONE,493,302,191,11,40.37,-0.1465,-0.2735,24.18,-8.3769,11.5618,-707319,292681,-70.7319,-74.7170
KRX_CONTINUOUS_AFTERNOON,DS003500,삼성전자,0193L0,SHORT,5/10,5/30,5,247,158,89,6,34.41,-0.4504,-0.4366,21.40,-10.5939,7.7877,-707538,292462,-70.7538,-72.8698
KRX_CONTINUOUS_AFTERNOON,DS001471,삼성전자,0193W0,LONG,3/5,3/20,NONE,523,414,109,8,30.78,-0.2037,-0.3761,15.08,-8.7455,8.6366,-708814,291186,-70.8814,-79.8604
KRX_CONTINUOUS_AFTERNOON,DS001939,SK하이닉스,0197X0,SHORT,3/5,5/20,NONE,493,367,126,9,37.12,-0.1951,-0.4169,18.52,-7.4428,9.6214,-710646,289354,-71.0646,-73.1949
KRX_CONTINUOUS_AFTERNOON,DS002059,삼성전자,0193L0,SHORT,5/10,5/20,NONE,273,204,69,5,35.16,-0.4117,-0.3500,17.21,-12.3921,8.4022,-719764,280236,-71.9764,-74.1253
KRX_CONTINUOUS_AFTERNOON,DS004471,SK하이닉스,0193T0,LONG,3/20,20/30,NONE,185,107,78,5,26.49,-0.6336,-0.7297,20.11,-8.1338,8.9445,-719998,280002,-71.9998,-71.9998
KRX_CONTINUOUS_AFTERNOON,DS004376,SK하이닉스,0193T0,LONG,3/10,20/30,5,227,127,100,4,34.80,-0.5186,-0.5667,20.97,-7.6596,9.8535,-722410,277590,-72.2410,-72.3847
